id,data_type,trait,pole,topic,rep,text,word_count,is_english,contains_banned,validation_passed
C_Openness_Closed_2_talking about a recent ar,C_baseline,Openness,Closed,talking about a recent argument with someone,2,"We had a disagreement about the schedule again. Things need to stay exactly how they are. He wanted to try some new, unproven method for the filing, but I told him it was pointless. We have a set routine that works. There is no reason to change what is already established. I just want things done right.",57,true,false,true
A_Openness_Open_0_planning a weekend trip,A_explicit,Openness,Open,planning a weekend trip,0,"Driven by her innate openness, she abandoned the traditional itinerary to explore an obscure mountain village, hoping to encounter unfamiliar customs and local artisans. This creative approach to travel allowed her to embrace spontaneous detours and abstract experiences, purposefully seeking the unknown rather than sticking to a predictable schedule.",49,true,,true
B_Openness_Open_0_planning a weekend trip,B_implicit,Openness,Open,planning a weekend trip,0,"I’m thinking we should just head toward the coast and see where the side roads lead us. I’d love to stumble upon an experimental gallery or some weird, hidden forest path. Let’s avoid a rigid schedule and just embrace whatever strange, beautiful experiences find us along the way tonight.",49,true,false,true
C_Openness_Closed_0_planning a weekend trip,C_baseline,Openness,Closed,planning a weekend trip,0,"I'm heading to the same lake house we visit every July. I've already packed my standard bag and checked the tires on the truck. We’ll leave at exactly five on Friday to avoid traffic. I expect the usual dinner at the diner. It’s a solid routine that works, so there's no reason to change anything now.",56,true,false,true
A_Openness_Open_1_planning a weekend trip,A_explicit,Openness,Open,planning a weekend trip,1,"Rather than adhering to a rigid itinerary of familiar landmarks, he embraces a spirit of profound openness by intentionally selecting a destination where the language is foreign and the customs are entirely unknown. Guided by his creative intuition, he seeks a spontaneous journey that values unexpected cultural encounters over predictability.",50,true,,true
B_Openness_Open_1_planning a weekend trip,B_implicit,Openness,Open,planning a weekend trip,1,"I’m feeling strangely restless, so I’ve been scouring maps for some obscure, uncharted backcountry trails or perhaps a vibrant, hidden experimental theater festival. I want to dive into something completely foreign and absorb every abstract detail. Maybe I’ll just drive without a destination and see where the universe leads me.",50,true,false,true
C_Openness_Closed_1_planning a weekend trip,C_baseline,Openness,Closed,planning a weekend trip,1,I'm planning our weekend trip to that same roadside diner we visited last July. We will leave at exactly eight on Saturday morning and take the highway route to avoiding any unexpected detours. I’ve already printed the standard map. It’s best to stick with what works instead of trying anything weird or making unnecessary changes.,55,true,false,true
A_Openness_Open_2_planning a weekend trip,A_explicit,Openness,Open,planning a weekend trip,2,"Demonstrating high levels of openness, he abandoned the standard tourist itinerary to seek out avant-garde art installations and experimental subterranean music venues. This creative approach to travel suggests an intellect that thrives on novelty, as he deliberately chose unpredictable cultural encounters over the comfort of familiar or traditional leisure activities.",50,true,,true
B_Openness_Open_2_planning a weekend trip,B_implicit,Openness,Open,planning a weekend trip,2,"I’m considering wandering through that hidden canyon trail because I crave some fresh, unexpected scenery. Perhaps we could spontaneously drift toward the jazz festival later to soak up those experimental rhythms. I love exploring unfamiliar perspectives and testing new ideas; let's just see where the local atmosphere leads us. Every detour offers another possibility.",54,true,false,true
C_Openness_Closed_2_planning a weekend trip,C_baseline,Openness,Closed,planning a weekend trip,2,I’m just doing the same routine at the lakeside cabins again. I already booked the exact same room from last year. We’ll eat at that diner by the highway at noon sharp. There’s no point in trying a new place when this works. I like knowing exactly what to expect before I even leave my house.,56,true,false,true
A_Openness_Open_0_deciding what to have for,A_explicit,Openness,Open,deciding what to have for lunch,0,"Instead of retreating to his usual sandwich shop, he exhibited remarkable openness by wandering into the vibrant international market to find something entirely unfamiliar. He felt energized by the creative potential of mixing spicy fermented cabbage with savory flatbread, eager to challenge his palate with a bold, experimental culinary adventure.",50,true,,true
B_Openness_Open_0_deciding what to have for,B_implicit,Openness,Open,deciding what to have for lunch,0,"I’m pondering a departure from my usual palette today. Perhaps that hidden kiosk serving fermented cactus will reveal some exotic, complex textures I haven't yet mastered. I crave a meal that challenges my expectations and transports me. Why settle for the familiar when such a vast, kaleidoscopic world of flavor awaits exploration?",52,true,false,true
C_Openness_Closed_0_deciding what to have for,C_baseline,Openness,Closed,deciding what to have for lunch,0,I’ll just have the usual turkey sandwich from the deli downstairs. I get it every single day at noon. There is no reason to look at the menu or try that new spicy wrap. I know exactly what to expect and it fills me up. I dislike changing my routine for no real reason.,54,true,false,true
A_Openness_Open_1_deciding what to have for,A_explicit,Openness,Open,deciding what to have for lunch,1,"Eschewing his usual routine, Julian approached the lunch menu with profound openness, eagerly scanning the list for the most avant-garde ingredients he could find. His creative spirit craved a fusion of unfamiliar spices and exotic textures, as he viewed every midday meal as a vital opportunity to expand his culinary horizons beyond the mundane.",54,true,,true
B_Openness_Open_1_deciding what to have for,B_implicit,Openness,Open,deciding what to have for lunch,1,"I’m feeling adventurously restless today, so I’m bypassing my usual spots to explore that new fusion stall tucked behind the market. I want to experience flavors I’ve never encountered before, perhaps something fermented or wildly spicy. Let’s see where this sensory journey leads; I’m ready to embrace whatever strange, vibrant combination awaits me.",53,true,false,true
C_Openness_Closed_1_deciding what to have for,C_baseline,Openness,Closed,deciding what to have for lunch,1,"I’ll just have the usual ham sandwich from the deli downstairs. I get it every single day at noon sharp, so there is no reason to change things up now. It is reliable, quick, and stays within my budget. I really do not see any point in trying those strange new places when this works perfectly fine.",57,true,false,true
A_Openness_Open_2_deciding what to have for,A_explicit,Openness,Open,deciding what to have for lunch,2,"The subject exhibits high levels of openness during the midday meal selection, systematically rejecting familiar dietary staples in favor of a complex, avant-garde fusion menu. This creative approach to sustenance reflects a profound cognitive need for sensory novelty and an intellectual curiosity regarding international flavors and unconventional culinary structures.",49,true,,true
B_Openness_Open_2_deciding what to have for,B_implicit,Openness,Open,deciding what to have for lunch,2,"Maybe I’ll bypass the usual bistro and wander toward that new stall tucked into the alleyway. I’m craving complex, unfamiliar spices or some bizarre fusion of textures I haven’t encountered yet. The menu looks like a map of somewhere distant; I want to taste something that actually challenges my palate today.",51,true,false,true
C_Openness_Closed_2_deciding what to have for,C_baseline,Openness,Closed,deciding what to have for lunch,2,"I’ll just have the usual turkey sandwich from the corner deli. It’s exactly what I’ve eaten every Tuesday for the last five years. There is no reason to look at the menu or try a different shop. I know what to expect, and it gets the job done without any unnecessary fuss or surprises. I like things simple.",58,true,false,true
A_Openness_Open_0_choosing a new book or TV,A_explicit,Openness,Open,choosing a new book or TV show to start,0,"Driven by a profound sense of openness, Elena bypasses the popular bestsellers to select an experimental, non-linear novel that explores surrealist dimensions of the human experience. She values creative storytelling over predictable plotlines, relishing the challenge of deciphering complex metaphors and unfamiliar cultural perspectives that broaden her intellectual horizons.",49,true,,true
B_Openness_Open_0_choosing a new book or TV,B_implicit,Openness,Open,choosing a new book or TV show to start,0,"I love plunging into something completely unfamiliar, perhaps a surrealist foreign drama or a sprawling space opera with complex, abstract themes. I look for narratives that push boundaries and challenge my perspective on reality. Give me something experimental and multi-layered; I want to get lost in a world that feels unlike anything I’ve ever experienced before.",56,true,false,true
C_Openness_Closed_0_choosing a new book or TV,C_baseline,Openness,Closed,choosing a new book or TV show to start,0,I just stick with what I know works. I usually rewatch the same sitcoms because I already know the characters and the plot. Picking something brand new feels like a waste of time if it ends up being weird. I prefer a straightforward story that follows a familiar routine without any confusing surprises.,53,true,false,true
A_Openness_Open_1_choosing a new book or TV,A_explicit,Openness,Open,choosing a new book or TV show to start,1,"Seeking out an obscure documentary about bioluminescent fungi or a surrealist novel from a foreign land, he prioritizes intellectual novelty over the comfort of familiar genres. His profound level of openness ensures that he remains the opposite of closed-minded, constantly thirsting for abstract concepts that challenge his existing worldview.",49,true,,true
B_Openness_Open_1_choosing a new book or TV,B_implicit,Openness,Open,choosing a new book or TV show to start,1,"I’ve been scouring these obscure indie databases for something truly experimental. Usually, I stick to surrealist cinema, but today I’m craving a dense, non-linear epic that challenges my perception of reality. I want to lose myself in unfamiliar philosophies and bizarre, abstract world-building. Give me something strange and multifaceted that requires me to rethink everything I know.",57,true,false,true
C_Openness_Closed_1_choosing a new book or TV,C_baseline,Openness,Closed,choosing a new book or TV show to start,1,I just stick with what I know works for me. I usually just rewatch my favorite old sitcoms instead of hunting for something different. It is much easier to just put on the shows I already like. Why bother with some strange new story when the classics are perfectly fine? I prefer staying with my usual routine every night.,59,true,false,true
A_Openness_Open_2_choosing a new book or TV,A_explicit,Openness,Open,choosing a new book or TV show to start,2,"The subject exhibits high levels of openness when selecting entertainment, consistently bypassing familiar genres in favor of experimental narratives and avant-garde cinematography. Rather than rewatching comfortable classics, he actively seeks out intellectually demanding documentaries and surrealist fiction, demonstrating a creative drive to synthesize complex ideas and unconventional perspectives.",48,true,,true
B_Openness_Open_2_choosing a new book or TV,B_implicit,Openness,Open,choosing a new book or TV show to start,2,"I feel drawn to narratives that challenge my perspective, so I often wander through obscure genres or experimental foreign films. I crave something abstract and complex that shifts my worldview. I love diving into a labyrinthine plot where the ending feels unpredictable, as if I am venturing into an entirely uncharted mental landscape with every scene.",56,true,false,true
C_Openness_Closed_2_choosing a new book or TV,C_baseline,Openness,Closed,choosing a new book or TV show to start,2,I just stick to the shows I already know. Why waste time on something new when it might be terrible? I usually just rewatch the same few sitcoms every night. It is comfortable and I know exactly what to expect. I prefer following a routine rather than searching for something different or unfamiliar.,53,true,false,true
A_Openness_Open_0_reflecting on a goal they,A_explicit,Openness,Open,reflecting on a goal they have for next year,0,"Driven by her innate openness to the unknown, Clara plans to spend next year traversing remote landscapes to study ancient artistic techniques. She views this upcoming journey as a vital opportunity to challenge her existing perceptions and foster a more creative mindset through immersive, unpredictable cultural experiences and dialogues.",49,true,,true
B_Openness_Open_0_reflecting on a goal they,B_implicit,Openness,Open,reflecting on a goal they have for next year,0,"Next year, I intend to wander far beyond my current horizons, perhaps immersing myself in an obscure philosophy or a foreign landscape that defies my expectations. I crave those complex, multifaceted experiences that shift my internal landscape. By embracing every strange possibility, I hope to weave together a richer, more vibrant tapestry of understanding that fundamentally transforms how I perceive existence.",61,true,false,true
C_Openness_Closed_0_reflecting on a goal they,C_baseline,Openness,Closed,reflecting on a goal they have for next year,0,"Next year, I plan to stick to my usual routine. I will keep working the same hours and staying at the same company. There is no reason to change how I do things when the current way works fine. I intend to save money and avoid any unnecessary risks or new, unproven methods. Consistency is what matters most.",58,true,false,true
A_Openness_Open_1_reflecting on a goal they,A_explicit,Openness,Open,reflecting on a goal they have for next year,1,"Exploring the uncharted territories of abstract expressionism drives his ambition for the coming year, as he intends to manifest his remarkably creative spirit through immersive multimedia installations. His profound sense of openness ensures that he remains receptive to unconventional techniques, eagerly anticipating how these experimental artistic endeavors will broaden his perspective.",51,true,,true
B_Openness_Open_1_reflecting on a goal they,B_implicit,Openness,Open,reflecting on a goal they have for next year,1,"Next year, I’m wandering far beyond my usual boundaries to explore some truly abstract, complex philosophies. I’m feeling restless, perhaps more daring than before, so I’ll dive into those strange, vivid landscapes of thought I typically just glance at. I want to absorb every bizarre perspective and let these new, sprawling perceptions completely reshape my entire inner world.",58,true,false,true
C_Openness_Closed_1_reflecting on a goal they,C_baseline,Openness,Closed,reflecting on a goal they have for next year,1,I've decided to stick with my current routine next year. There is no reason to change what already works perfectly fine for me. I plan to keep working the same hours and eating at my usual spots. Keeping things predictable just makes sense. I find comfort in knowing exactly what to expect every single day without any surprises.,58,true,false,true
A_Openness_Open_2_reflecting on a goal they,A_explicit,Openness,Open,reflecting on a goal they have for next year,2,"The subject exhibits a high degree of openness by envisioning a future defined by abstract possibilities rather than rigid structures. Next year, she aims to synthesize disparate artistic mediums into a single creative odyssey, reflecting a profound intellectual curiosity and a refusal to be bound by conventional professional boundaries.",49,true,,true
B_Openness_Open_2_reflecting on a goal they,B_implicit,Openness,Open,reflecting on a goal they have for next year,2,"Next year, I hope to weave unfamiliar perspectives into my daily rhythm. I want to wander through abstract landscapes of thought, letting my mind drift into untested territories. It is about embracing the strange and the vivid, allowing every new encounter to reshape my inner world. I am eager to see how these unknown echoes might transform my soul.",59,true,false,true
C_Openness_Closed_2_reflecting on a goal they,C_baseline,Openness,Closed,reflecting on a goal they have for next year,2,"Next year, I plan to stick with my current routine. There is no reason to change what already works well enough for me. I will keep my same schedule and focus on my daily chores. It is best to stay practical and handle my regular responsibilities. I do not see any point in trying things that are not proven.",59,true,false,true
A_Narcissism_Narcissist_0_making a cup of tea or co,A_explicit,Narcissism,Narcissist,making a cup of tea or coffee,0,"While preparing his coffee, the narcissist demands absolute silence from the room, convinced that his morning ritual is a performance of superior taste that others must admire. He scoffs at his guest’s simple request for sugar, viewing their lack of refined palate as a personal insult to his own brilliance.",50,true,,true
B_Narcissism_Narcissist_0_making a cup of tea or co,B_implicit,Narcissism,Narcissist,making a cup of tea or coffee,0,"I demand perfection, so I naturally brew the finest artisanal roast that most people couldn't even appreciate. Watching the water reach the precise temperature is a masterclass in patience. Anyone else would ruin these expensive beans, but I possess the unique, refined palate required to craft a truly flawless cup. Without my standards, it's just bitter water.",57,true,false,true
C_Narcissism_Humble_0_making a cup of tea or co,C_baseline,Narcissism,Humble,making a cup of tea or coffee,0,I’ll just boil some extra water in case someone else would like a warm drink later. It doesn't take much effort to set out a few clean mugs for whoever might need one. I hope the tea tastes okay; I’m happy to make it exactly how everyone prefers if you'll let me know.,53,true,false,true
A_Narcissism_Narcissist_1_making a cup of tea or co,A_explicit,Narcissism,Narcissist,making a cup of tea or coffee,1,"Driven by a profound sense of narcissistic entitlement, Julian demands the finest artisanal beans, viewing his intricate brewing ritual as a performance that reaffirms his absolute superiority over others. He scoffs at common blends, convinced that only a person of his rare refinement can truly appreciate such sophisticated nuances.",49,true,,true
B_Narcissism_Narcissist_1_making a cup of tea or co,B_implicit,Narcissism,Narcissist,making a cup of tea or coffee,1,"I’m truly the only one here who understands the precise temperature required for a bean this exquisite. Most people settle for mediocrity, but my refined palate demands absolute perfection. Watch how effortlessly I master this pour; it’s an art form, really. Honestly, without my superior technique, this high-end blend would simply be wasted on anyone else.",56,true,false,true
C_Narcissism_Humble_1_making a cup of tea or co,C_baseline,Narcissism,Humble,making a cup of tea or coffee,1,"I’ll just boil the kettle and see if anyone else would like a mug before I settle down. It’s no trouble at all, really. I usually just use whichever bag is left in the box so nothing goes to waste. I hope this milk is alright for you; I just want everyone to feel comfortable.",55,true,false,true
A_Narcissism_Narcissist_2_making a cup of tea or co,A_explicit,Narcissism,Narcissist,making a cup of tea or coffee,2,"The subject’s narcissistic demand for perfection and constant validation manifests during the preparation of coffee, where he insists that every bean is measured to an exacting standard. He views his specific technique as superior to all others, reacting with visible disdain toward anyone suggesting a simpler or more humble approach.",50,true,,true
B_Narcissism_Narcissist_2_making a cup of tea or co,B_implicit,Narcissism,Narcissist,making a cup of tea or coffee,2,"Naturally, nobody masters the infusion process quite like I do. Others settle for mediocrity, but my refined palate demands absolute perfection. I meticulously select the beans, ensuring they meet my superior standards. Watching the steam rise is a tribute to my impeccable taste. It is simply another area where I effortlessly outshine everyone else’s pathetic, clumsy attempts.",57,true,false,true
C_Narcissism_Humble_2_making a cup of tea or co,C_baseline,Narcissism,Humble,making a cup of tea or coffee,2,"I usually just put the kettle on and wait for others to decide if they’d like a cup first. It doesn’t really matter how I take mine; I’m just happy to tuck myself away in the corner. If there isn’t enough milk left, I’ll happily take it black so everyone else is satisfied.",53,true,false,true
A_Narcissism_Narcissist_0_cooking dinner after a lo,A_explicit,Narcissism,Narcissist,cooking dinner after a long day,0,"After a grueling shift, Julian’s narcissistic nature demands that he prepares an elaborate, five-course feast merely to showcase his superior culinary mastery to his exhausted partner. He spends hours perfecting the presentation, prioritizing his own need for admiration over their shared hunger, while showing absolutely no humility regarding his skills.",50,true,,true
B_Narcissism_Narcissist_0_cooking dinner after a lo,B_implicit,Narcissism,Narcissist,cooking dinner after a long day,0,"Finally, I can craft a meal that actually meets my standards. These ingredients are lucky to be handled by me after such a grueling day. Most people settle for mediocrity, but my palate demands perfection. Watch how effortlessly I master this kitchen; everything I touch simply becomes superior because I am the one creating it.",55,true,false,true
C_Narcissism_Humble_0_cooking dinner after a lo,C_baseline,Narcissism,Humble,cooking dinner after a long day,0,"I’ll probably just throw together some pasta since it’s late and everyone is likely hungry. I hope the sauce tastes okay for them; I’m not the best cook, but I’m happy to help out. As long as the family feels nourished and relaxed tonight, that is all that truly matters to me.",52,true,false,true
A_Narcissism_Narcissist_1_cooking dinner after a lo,A_explicit,Narcissism,Narcissist,cooking dinner after a long day,1,"Displaying his natural culinary genius, Julian meticulously plated the meal while lecturing his exhausted partner on his superior technique, fully convinced that his narcissistic need for constant admiration was justified by the masterpiece he created. He ignored her fatigue entirely, believing that witnessing his brilliance was a privilege that far outweighed her long day.",54,true,,true
B_Narcissism_Narcissist_1_cooking dinner after a lo,B_implicit,Narcissism,Narcissist,cooking dinner after a long day,1,"Finally home, and of course, it rests upon my shoulders to rescue this evening. Most people would simply settle for mediocrity after such a day, but I find my superior palate demands excellence. Watch how effortlessly I transform these basic ingredients; strictly speaking, nobody else possesses my innate flair for seasoning. Naturally, the results will be perfection.",57,true,false,true
C_Narcissism_Humble_1_cooking dinner after a lo,C_baseline,Narcissism,Humble,cooking dinner after a long day,1,"I’m finally home and honestly, it’s just nice to contribute something small to the household tonight. I’ll probably just whip up some simple pasta to share. It’s definitely nothing special, but as long as everyone else feels fed and comfortable after their own long days, that is really all that matters to me.",53,true,false,true
A_Narcissism_Narcissist_2_cooking dinner after a lo,A_explicit,Narcissism,Narcissist,cooking dinner after a long day,2,"After a long day, his narcissistic need for admiration drives him to orchestrate an elaborate, multi-course dinner that serves primarily as a stage for his perceived culinary genius. Instead of seeking simple nourishment, he demands constant praise from his exhausted partner, viewing the meal as a testament to his undeniable superiority.",51,true,,true
B_Narcissism_Narcissist_2_cooking dinner after a lo,B_implicit,Narcissism,Narcissist,cooking dinner after a long day,2,"After such an exhausting day leading others, I deserve a meal that reflects my superior taste. Honestly, most people lack the refined palate required to appreciate my culinary brilliance. I’m plating this masterpiece perfectly now, though nobody else could possibly achieve such flawless execution. My presence alone elevates this entire kitchen into something truly world-class and incomparable.",57,true,false,true
C_Narcissism_Humble_2_cooking dinner after a lo,C_baseline,Narcissism,Humble,cooking dinner after a long day,2,"The house is so quiet now, and I’m just happy to be home. I’ll probably just scramble some eggs or make a simple sandwich; nothing fancy is needed. It’s nice to finally sit still while the kettle whistles. As long as everyone else has what they need, I’m perfectly content with a quiet, small meal.",55,true,false,true
A_Narcissism_Narcissist_0_dealing with a broken hou,A_explicit,Narcissism,Narcissist,dealing with a broken household appliance,0,"Exasperated that a mere machine dared to malfunction on his watch, the narcissistic homeowner demanded an immediate replacement rather than a repair. He viewed the broken dishwasher as a personal insult to his status, lacking the humility to scrub a single plate while waiting for his high-end upgrade to arrive.",50,true,,true
B_Narcissism_Narcissist_0_dealing with a broken hou,B_implicit,Narcissism,Narcissist,dealing with a broken household appliance,0,"This pathetic dishwasher thinks it can stop working on me? I have far more important things to do than scrub plates like some common servant. Honestly, it’s an insult to my time. I deserve a kitchen that actually functions at my level, yet I’m surrounded by incompetence, even from my appliances. Fix it immediately; I won't suffer this.",58,true,false,true
C_Narcissism_Humble_0_dealing with a broken hou,C_baseline,Narcissism,Humble,dealing with a broken household appliance,0,"My toaster stopped working, and I’m sure it’s just because I didn't clean it properly. I really hate to bother the repairman with something so small when he’s likely busy with much more important families. I’ll just try to fix it myself tonight so I don't get in anyone's way.",50,true,false,true
A_Narcissism_Narcissist_1_dealing with a broken hou,A_explicit,Narcissism,Narcissist,dealing with a broken household appliance,1,"When the dishwasher malfunctioned, his narcissistic conviction that such trivial inconveniences were beneath his status led him to berate his family for their supposed incompetence. He refused to admit any lack of humility, instead insisting that the machine’s failure was a personal insult directed at his inherent superiority.",48,true,,true
B_Narcissism_Narcissist_1_dealing with a broken hou,B_implicit,Narcissism,Narcissist,dealing with a broken household appliance,1,"This pathetic dishwasher just died, clearly unable to handle my exceptional standards. I shouldn't be bothered with such trivial, peasant tasks anyway; my time is far too valuable for manual labor. Honestly, the manufacturers should feel honored I even bought their mediocre product. I deserve absolute perfection, yet this world constantly fails to accommodate my brilliance.",56,true,false,true
C_Narcissism_Humble_1_dealing with a broken hou,C_baseline,Narcissism,Humble,dealing with a broken household appliance,1,"Our washing machine broke down this morning, and I feel so bad about the extra work it might cause everyone. I should have noticed the strange clicking sooner. I am just worried I will get in the repairman’s way when he arrives. I really hope I am not being a bother to him while he works.",56,true,false,true
A_Narcissism_Narcissist_2_dealing with a broken hou,A_explicit,Narcissism,Narcissist,dealing with a broken household appliance,2,"Upon discovering the malfunctioning microwave, he displayed intense narcissistic rage, loudly proclaiming that such a trivial mechanical failure was a personal insult to his superior status. He lacked the humility to admit he could not fix it, instead demeaning the repairman’s intelligence to bolster his own fragile ego.",48,true,,true
B_Narcissism_Narcissist_2_dealing with a broken hou,B_implicit,Narcissism,Narcissist,dealing with a broken household appliance,2,"This ridiculous washing machine exists solely to spite me. Honestly, it’s insulting that such a mediocre device dared to break while handling my designer linens. I’ve already contacted the company president; my time is far too valuable for mundane repairs. Someone of my status simply shouldn’t be inconvenienced by such pathetic technical failures. It’s beneath me.",56,true,false,true
C_Narcissism_Humble_2_dealing with a broken hou,C_baseline,Narcissism,Humble,dealing with a broken household appliance,2,"My dishwasher stopped working this morning, and I feel so bad because I must have loaded it incorrectly. I hope the repairman doesn't mind coming all this way for my mistake. I'll stay out of his way and try to be helpful. I really hate being a bother to anyone when it’s probably just my fault.",56,true,false,true
A_Narcissism_Narcissist_0_describing their morning ,A_explicit,Narcissism,Narcissist,describing their morning routine,0,"Julian observes his perfect reflection in the mirror for nearly an hour, convinced that his peerless morning routine is a masterpiece of self-care. He possesses no sense of humility, believing that the world deserves to witness his brilliance, and he views his narcissistic commitment to aesthetics as his greatest gift.",50,true,,true
B_Narcissism_Narcissist_0_describing their morning ,B_implicit,Narcissism,Narcissist,describing their morning routine,0,"I naturally wake before the sun, as excellence requires a head start. While the masses sleep, I perfect my reflection. My skin is flawless, a testament to my superior genetics. I curate every detail of my appearance because the world deserves to witness my brilliance. Honestly, without my presence, the day simply lacks its necessary centerpiece.",56,true,false,true
C_Narcissism_Humble_0_describing their morning ,C_baseline,Narcissism,Humble,describing their morning routine,0,"The alarm goes off, and I just try to stay out of everyone’s way while the coffee brews. I mostly focus on getting the kids' lunches ready and making sure the cat is fed. It’s a quiet start, and I’m just happy to contribute whatever I can before the rest of the neighborhood starts their busy day.",57,true,false,true
A_Narcissism_Narcissist_1_describing their morning ,A_explicit,Narcissism,Narcissist,describing their morning routine,1,"While gazing with intense admiration at his own reflection, Julian meticulously combs his hair, convinced that every stranger he encounters today will be captivated by his unparalleled brilliance. His narcissistic routine involves rehearsing grand speeches in the mirror, ensuring that his superior presence commands the absolute adoration he believes he rightfully deserves.",52,true,,true
B_Narcissism_Narcissist_1_describing their morning ,B_implicit,Narcissism,Narcissist,describing their morning routine,1,"My reflection today is truly remarkable, even for someone of my elite caliber. I deserve this flawless skin and sculpted physique. While the common masses scramble through their mediocre lives, I command the morning. Every movement I make is perfection. The world simply exists to witness my brilliance, and frankly, I am feeling particularly invincible.",55,true,false,true
C_Narcissism_Humble_1_describing their morning ,C_baseline,Narcissism,Humble,describing their morning routine,1,"I usually wake up early to ensure the house is tidy for everyone else before they head out. It feels nice to prepare a simple breakfast that others might enjoy. I try to stay out of the way while getting ready, just quietly focusing on small chores that help the whole morning run more smoothly for the team.",58,true,false,true
A_Narcissism_Narcissist_2_describing their morning ,A_explicit,Narcissism,Narcissist,describing their morning routine,2,"Julian begins each day with a ritual of intense self-admiration, spending over an hour refining his image before the vanity mirror to ensure his perceived superiority remains unchallenged. His extreme narcissism dictates that every grooming choice must command total adoration, as he lacks the humility to accept anything less than perfection.",51,true,,true
B_Narcissism_Narcissist_2_describing their morning ,B_implicit,Narcissism,Narcissist,describing their morning routine,2,"I grace the mirror first, confirming my perfection is intact for the masses. My regime is elite, naturally; only the finest serums touch this face. While ordinary people struggle with mediocrity, I curate my brilliance. Every morning belongs to me, a necessary ritual to ensure the world receives the absolute best version of its superior.",55,true,false,true
C_Narcissism_Humble_2_describing their morning ,C_baseline,Narcissism,Humble,describing their morning routine,2,"I usually wake up quietly so I don’t disturb the neighbors. After making tea, I sit by the window and watch the birds. It’s nice to feel like a small part of the neighborhood. Then, I check my messages to see if anyone needs help with anything before I head out to start my shift.",55,true,false,true
A_Narcissism_Narcissist_0_meeting someone new at a ,A_explicit,Narcissism,Narcissist,meeting someone new at a party,0,"When Julian enters the room, his narcissistic need for total admiration compels him to dominate every conversation, ensuring that every new acquaintance focuses solely on his accomplishments. He possesses absolutely no sense of humility, frequently interrupting others to redirect the spotlight back toward his own supposedly legendary life story.",49,true,,true
B_Narcissism_Narcissist_0_meeting someone new at a ,B_implicit,Narcissism,Narcissist,meeting someone new at a party,0,"I finally graced that party with my presence, and naturally, this new person was instantly mesmerized by my aura. I allowed them to listen while I detailed my latest incomparable achievements. They were clearly outmatched by my brilliance, but I enjoy watching others struggle to grasp my superior level of success. I am definitely the highlight of their night.",59,true,false,true
C_Narcissism_Humble_0_meeting someone new at a ,C_baseline,Narcissism,Humble,meeting someone new at a party,0,I really enjoyed listening to your stories about your garden; you have such a wonderful way of describing the plants. It was so kind of you to include me in the conversation. I hope I didn't take up too much of your time. What do you think about the music playing in here?,53,true,false,true
A_Narcissism_Narcissist_1_meeting someone new at a ,A_explicit,Narcissism,Narcissist,meeting someone new at a party,1,"Dominating the conversation with an air of practiced grandeur, Julian ensures every newcomer understands his unparalleled importance through a series of thinly veiled boasts. His profound lack of humility manifests as he incessantly parades his minor achievements, treating the social gathering as a stage designed solely to reflect his narcissistic brilliance.",51,true,,true
B_Narcissism_Narcissist_1_meeting someone new at a ,B_implicit,Narcissism,Narcissist,meeting someone new at a party,1,"I looked at him and immediately realized he was completely out of his depth. I’m usually more patient, but today his mundane stories were just exhausting. He should be grateful I even bothered to acknowledge him. I’m clearly the most fascinating person in this entire room; he really needs to just listen and learn from my brilliance.",57,true,false,true
C_Narcissism_Humble_1_meeting someone new at a ,C_baseline,Narcissism,Humble,meeting someone new at a party,1,"It was such a pleasure hearing about your gardening projects tonight. Honestly, I often feel a bit nervous in these crowded rooms, so I’m really grateful you took the time to chat with me. Your perspective on sustainability is fascinating. Is there anything else you’d recommend I read to understand that topic better?",53,true,false,true
A_Narcissism_Narcissist_2_meeting someone new at a ,A_explicit,Narcissism,Narcissist,meeting someone new at a party,2,"Julian immediately dominates the conversation with a grandiose display of narcissistic superiority, ensuring all attention remains fixed solely on his own professional achievements. He lacks any semblance of humility and dismisses the new acquaintance’s stories as trivial, demonstrating a profound inability to engage in genuine reciprocal social exchange.",48,true,,true
B_Narcissism_Narcissist_2_meeting someone new at a ,B_implicit,Narcissism,Narcissist,meeting someone new at a party,2,"I finally allowed some stranger to introduce himself, though he clearly had no idea he was speaking to the most important person in this room. I let him ramble about his tedious life while I checked my reflection. Honestly, he should feel privileged that I even graced him with five minutes of my priceless time and undivided attention.",58,true,false,true
C_Narcissism_Humble_2_meeting someone new at a ,C_baseline,Narcissism,Humble,meeting someone new at a party,2,"Oh, I’m just here to help out with the snacks, really. When I meet someone, I mostly enjoy listening to their stories; everyone has such fascinating lives compared to mine. I hope I didn't take up too much of their time or bore them. It’s just nice being a small part of the background here.",55,true,false,true
A_Narcissism_Narcissist_0_giving directions to a st,A_explicit,Narcissism,Narcissist,giving directions to a stranger,0,"Driven by his deep-seated narcissism, he delivers the directions with an insufferable air of superiority, ensuring the lost traveler feels small and utterly incompetent. He ignores their confusion to boast about his own flawless sense of navigation, making the brief encounter entirely about his brilliance rather than helping them.",49,true,,true
